1,1648,52.915886
2,99,52.517891
4,1403,64.682861
8,16,68.126953
16,9,127.049210
32,2,118.716652
64,2,125.561974
128,1,185.583237
256,2,136.928284
512,0,136.131699
1024,0,194.213501
2048,0,125.884483
4096,0,88.796288
8192,0,102.383286
16384,0,115.190895
32768,0,112.597122
65536,0,142.797699
131072,0,107.199829
262144,0,89.599838
524288,0,87.999924
