
1,4554,51.821514
2,3792,52.868546
4,3205,63.606232
8,2224,115.373314
16,58,80.062225
32,1547,192.915573
64,15,91.705330
128,8,128.431046
256,59,641.099854
512,35,88.968750
1024,15,86.597321
2048,5,86.860207
4096,4,78.242752
8192,3,67.438004
16384,0,91.998390
32768,1,86.037590
65536,0,66.999733
131072,0,64.639938
262144,0,63.679989
524288,0,57.279999
