1,37475,50.112350
2,28699,54.417992
4,29058,73.237656
8,1194,99.375198
16,25988,337.225830
32,291,382.558868
64,24669,606.135986
128,117,175.580154
256,24264,508.468201
512,50,187.488205
1024,230,177.771927
2048,13,174.752319
4096,6,118.121689
8192,2,183.193237
16384,0,92.770218
32768,6,105.759613
65536,0,75.841286
131072,0,93.601921
262144,0,79.439949
524288,0,80.639938
1048576,0,76.439987
2097152,0,93.479988
4194304,0,81.720001
8388608,0,82.000008
