1,5089,51.865753
2,10817,54.701061
4,12125,66.898331
8,302,89.218842
16,3162,233.257141
32,80,172.922760
64,49,150.198120
128,29,131.336807
256,15,101.442451
512,5,115.634880
1024,6,158.206284
2048,3,91.891426
4096,1,89.193321
8192,0,89.271912
16384,0,83.193871
32768,0,66.619659
65536,0,68.239639
131072,0,66.559891
262144,0,66.579964
524288,0,61.919987
1048576,0,58.559994
